true_label,pred_prob,pred_label
0,0.44291596261371513,0
0,0.0015835922147047884,0
0,0.00022302133937312458,0
0,0.0007585188913988846,0
1,0.982948778231995,1
0,7.484553147999763e-05,0
0,0.1903984684190502,0
0,6.21742743692375e-05,0
0,0.013401971091729126,0
0,0.47465562952489837,0
1,0.9568334549874014,1
0,0.002646876433581602,0
0,0.9452729014873246,1
0,0.053689842888345995,0
0,0.35058129680216077,0
0,0.20341300038533597,0
1,0.8954598336527922,1
0,0.3359776021310426,0
0,0.18209618183532025,0
0,0.24397343174260186,0
0,0.004658145329147222,0
0,0.004438414473435586,0
0,0.001038359410931498,0
0,0.4860629332713643,0
0,0.046546530904392876,0
0,0.00045666221891527776,0
0,0.16687161759517136,0
1,0.136663468198476,0
0,0.5781853839346659,1
1,0.9226754362413684,1
1,0.9554183645051308,1
0,0.0029662562083058765,0
0,0.087375254359772,0
0,0.00010037735532477593,0
0,0.10611673691364544,0
1,0.8939640149468557,1
0,0.0007642698974902831,0
0,0.0013526704369965568,0
0,0.00804589387435352,0
0,0.005025238840715795,0
0,0.05966478956233126,0
0,0.0568261400327099,0
0,0.16604747876645015,0
1,0.9807994300290339,1
0,0.2040748008526799,0
0,0.0009145365171254462,0
0,0.12696412248788994,0
1,0.9874992291701635,1
0,0.0005239480855825443,0
0,0.20436426898606933,0
0,0.0006519133097335922,0
0,0.9273352136767244,1
1,0.9128632050182375,1
0,0.5278453552278496,1
0,0.6834175102917363,1
1,0.9798989306997845,1
0,0.44667005926588466,0
1,0.6850380306437277,1
1,0.7702213632508622,1
1,0.854978764421239,1
0,0.5794045654354326,1
0,0.00040887971169491493,0
0,0.00016984351476923124,0
1,0.8085819075699101,1
0,0.0006156365913834418,0
1,0.8293963161899525,1
0,0.46093176905835737,0
0,0.13395526143990838,0
0,0.030872506189494362,0
0,0.09929750887121655,0
0,9.320077418949753e-05,0
1,0.9606960246960815,1
0,0.0015191136673468268,0
0,0.33149747211069575,0
0,7.358733503101233e-08,0
1,0.8714560088155178,1
0,0.000342099288802784,0
0,0.0002982780805616227,0
1,0.3320379974085556,0
0,0.007197027402999706,0
1,0.9025194211593918,1
0,0.3509843952765412,0
1,0.9953907118785768,1
0,0.333179311136062,0
0,0.10012784214739294,0
0,0.00041772370310342433,0
0,0.42855087453741897,0
0,0.0013194626882996935,0
0,5.000892237662725e-09,0
0,2.5358307845077985e-05,0
1,0.9208644471317324,1
0,0.02054659469050191,0
0,0.008784276199483137,0
1,0.4111466487351299,0
0,0.00045474575818644825,0
0,0.939100073015518,1
0,0.002507839194581459,0
0,0.0033910080649302626,0
0,0.10753819914633213,0
0,0.6363312219920841,1
0,0.007293926074782121,0
0,0.677178483843421,1
1,0.8245039786970435,1
1,0.8854557674338289,1
0,0.10422113734507629,0
0,0.06559855135078677,0
1,0.9483833945857305,1
0,0.028431281723106633,0
0,0.21710428701015463,0
0,1.5549566626776512e-09,0
1,0.08415724409777772,0
0,1.2991372810559882e-05,0
0,0.2934735315452612,0
0,0.941307417257862,1
0,0.02244820442134142,0
1,0.8269114052044875,1
0,0.0007563129271079896,0
0,0.001288807162310867,0
0,0.0022825293298002797,0
0,0.007284291067639255,0
0,0.5633143881361553,1
0,0.6443510704753483,1
0,0.010610679240831597,0
0,0.0019821492330894135,0
0,0.2728483101372345,0
1,0.9391099150806892,1
1,0.9977833286436929,1
1,0.9470184967914832,1
0,0.5504549185865607,1
1,0.6458442941648185,1
1,0.892091105349568,1
1,0.9215618999452685,1
0,0.003947987850746836,0
1,0.5264054169439623,1
1,0.9760864580760964,1
1,0.923836009009029,1
0,0.0043636439378233315,0
1,0.9973402243277417,1
0,7.567831311808544e-05,0
1,0.8332802132154977,1
0,0.0012389125175427782,0
0,0.8936247801629248,1
1,0.8900924403804549,1
1,0.9647654789478488,1
0,0.004958903673900721,0
0,0.005448534103904989,0
0,0.001272402535291768,0
0,0.05729484091421921,0
0,1.548403015809349e-05,0
0,3.0731344954771014e-05,0
0,0.5485077331563578,1
1,0.9946041471982854,1
0,0.002513461001437012,0
0,9.326781020340601e-08,0
0,4.0477177674743766e-05,0
0,0.9173101233547165,1
0,0.0015429961919560119,0
0,0.6382122561773192,1
1,0.9871374473118523,1
0,0.0002937684438931739,0
1,0.9823152689099658,1
0,0.43441990815804227,0
0,0.08629646690950186,0
0,0.025741821668171124,0
0,0.00010129832058472285,0
1,0.9845703919546726,1
0,0.00011903543979779081,0
0,0.018270572911920736,0
0,0.0028680297480378064,0
0,2.0109699649776075e-06,0
1,0.8226088531561411,1
0,0.021565456230806426,0
0,0.4433899974328888,0
0,0.10742507093767861,0
0,0.0023564159027023358,0
0,0.6970716613550471,1
0,0.5528922260337493,1
1,0.9693840939834224,1
0,0.5553733937658599,1
1,0.88530506946189,1
0,0.01857449273679114,0
0,0.2101189032301123,0
0,0.0002531565922594777,0
1,0.9530928368766117,1
1,0.6523636111673742,1
1,0.9924872746701898,1
0,0.017059239403269793,0
0,0.002996572388028211,0
1,0.5308150912535815,1
0,0.6088899777885765,1
0,0.095039837469708,0
0,0.004766962506105143,0
0,0.17648473708748993,0
0,0.20123343933283544,0
0,0.039557361637391084,0
0,0.00012175028961370771,0
0,0.17621106912826753,0
1,0.9448083267721086,1
0,0.0007291880704321875,0
0,0.00071985306316469,0
1,0.9695304316438818,1
0,0.006602055763684001,0
0,2.008644386920559e-05,0
0,0.18160882891213978,0
0,0.058047341383600015,0
0,0.00016283693607936585,0
0,0.00011925766312075335,0
0,0.004707190616597612,0
0,0.0005387275572947804,0
0,0.04218677575500069,0
0,0.9430113411646823,1
0,0.006438433957926814,0
0,0.21444143848966907,0
0,0.7593773938768743,1
0,0.010276142033058402,0
0,0.3525090437589273,0
1,0.662902538946524,1
0,0.0020260219124861255,0
0,0.21383735829816766,0
0,0.015537897902915454,0
0,0.7109241312920132,1
0,0.16848292349797186,0
0,0.44461620987256273,0
1,0.4691337067230058,0
0,0.046201399986266,0
0,0.5902025867965428,1
0,0.00965603349642453,0
0,0.3093887912126803,0
1,0.48017546000850125,0
0,0.0018663517336309236,0
0,0.5612124768969808,1
0,0.011931761443977172,0
0,0.0009271469697851061,0
1,0.9980134311279388,1
0,0.00450766858594234,0
0,0.1469782015200393,0
0,0.9525105439118596,1
0,0.6450217715599874,1
1,0.779594612610017,1
0,0.07935678147873465,0
0,0.008569537689448535,0
1,0.6161499670590056,1
0,0.00010902773139008212,0
0,0.003936504864290023,0
0,0.004847997225742403,0
1,0.8786186295598207,1
0,0.04267783520763298,0
0,0.0005251497913492874,0
0,0.019867929327541337,0
0,0.06305781362044521,0
1,0.8448431460313718,1
0,0.0021203917130067397,0
0,0.014605640208070574,0
1,0.4035603705124313,0
0,0.0036878606584213845,0
1,0.9442852963999981,1
0,0.00023528829986085146,0
1,0.819600099531578,1
0,0.04556432617840592,0
0,0.03804107251558433,0
0,0.24077467326474247,0
1,0.1007892076627734,0
0,0.5755261387966568,1
0,0.0017865196442989652,0
0,0.2360094278092842,0
0,0.0060455683195380526,0
0,0.05134482558651655,0
1,0.9662797336666586,1
0,0.0047039621661166,0
1,0.9464018993446729,1
0,0.13205015949508547,0
0,0.8253104137376425,1
0,0.002790766559566521,0
0,0.0003599576939916495,0
1,0.4411158185117275,0
1,0.7218711848181444,1
0,0.0007627393163676243,0
0,0.000470803803416765,0
0,0.15414386629164642,0
1,0.7574046040289895,1
0,0.00028355260897421276,0
0,0.155705728909117,0
1,0.969967749438672,1
1,0.5011255550487537,1
0,0.6899010394099471,1
0,0.04531127625145993,0
0,0.07183121761542716,0
0,0.6913668329181828,1
0,0.012181312879341145,0
0,0.0015698194353734366,0
1,0.851539823594011,1
0,3.62254386305291e-05,0
1,0.9608111772211705,1
0,0.034960737288355526,0
0,0.054810490449945765,0
0,0.000729561147365537,0
0,0.2717838875240848,0
0,0.42297520094501034,0
0,0.0037531918348840477,0
0,1.5784166174293523e-05,0
1,0.3300927071466659,0
0,2.4833729167846167e-05,0
1,0.7931171894049703,1
1,0.6737062580609136,1
0,0.044658773677615726,0
0,1.9860852997994493e-05,0
1,0.2106671489833121,0
1,0.6077376982007311,1
0,0.04242605521828207,0
0,0.0006470278360720049,0
0,0.04584834780540553,0
0,0.008506530846701953,0
0,0.6336503859209733,1
0,0.0771151291976534,0
0,0.0006594085116976031,0
0,0.5023229064165035,1
0,0.19233882340831848,0
0,0.0002838485272038878,0
0,0.13354118125620468,0
0,0.006173545558951541,0
0,0.03299494568797453,0
0,0.1112474403528399,0
1,0.9926480435557614,1
1,0.12229348582552105,0
0,0.0013004359356531341,0
0,0.30731311744013073,0
1,0.9351388319669482,1
0,0.00011868684561151719,0
0,0.004430671757538916,0
1,0.9547108216686162,1
0,0.5427292537674289,1
0,0.9155327109247897,1
0,0.0018665676274080673,0
0,0.05518407894776673,0
0,0.00011055190842466395,0
0,0.00014341377815451755,0
0,5.888851505982507e-08,0
1,0.7855432830117713,1
0,0.0028541825289388535,0
0,0.0013679298464348616,0
0,0.00023732385298443865,0
0,0.02449065535375764,0
0,0.0270461898055626,0
1,0.5501698039956744,1
1,0.9675779872837176,1
0,0.02052053093426826,0
1,0.36511641528204486,0
0,0.06996940316500963,0
1,0.9748214284219302,1
0,0.0023140744966973336,0
0,0.016540777159654525,0
0,0.006345548764586352,0
1,0.6369032870883864,1
0,0.013543970393253462,0
0,0.0013338302967378995,0
1,0.7769292921038145,1
0,0.0035233376463078103,0
0,0.00017437120121368738,0
0,7.482618001750493e-06,0
0,0.6312001914977772,1
0,0.0006136843542836959,0
0,0.006437767597623621,0
0,0.5270437209974358,1
0,5.771390819705664e-07,0
1,0.8437514086706613,1
1,0.7639044958063171,1
1,0.9397770065516351,1
0,0.023507323719500366,0
0,1.7527190380291786e-08,0
0,0.40200228110528735,0
0,0.01144580242924882,0
0,0.0014620785163790774,0
0,0.47630177500804466,0
0,0.009003089039726637,0
0,0.00023588321466621367,0
0,0.0020355706881207036,0
0,0.9097372253801399,1
1,0.7638598293835686,1
0,0.017933655426530658,0
1,0.9778582122863994,1
0,0.07559380974447635,0
0,1.7820374615785064e-06,0
1,0.8925311832347308,1
0,0.2254649868789056,0
0,0.4175051180404136,0
0,0.19894677099758415,0
0,0.36884825599958765,0
0,0.0005088350325088028,0
0,0.04980737505144001,0
0,0.13702523164155725,0
0,0.05649217105306342,0
0,0.001981877997753662,0
0,0.0008594386418902246,0
0,0.009975970806037236,0
0,0.0032427748891794683,0
0,0.08206610656306042,0
1,0.9205806284991692,1
0,0.31874388201909587,0
0,0.09524147633403472,0
1,0.9785704233335588,1
0,0.03845352378448095,0
0,9.384075943727596e-06,0
0,0.9545307571113798,1
1,0.9817925540592223,1
0,0.9015237216118002,1
0,0.0032506219280680573,0
0,0.027640580297634457,0
0,0.007687738710635684,0
1,0.9015124070361711,1
1,0.6761580792512967,1
0,0.14993528381189145,0
0,0.6401722987526058,1
0,0.0028169038546214304,0
1,0.992579424067644,1
1,0.685338206881421,1
0,0.20357592874860214,0
0,0.697662339865325,1
1,0.9921417335679,1
0,0.01367764507122088,0
0,0.9215358384003483,1
0,0.9606205199148216,1
0,0.001403914922284305,0
1,0.7082223118815418,1
1,0.9946061335678225,1
0,0.00020111300048928146,0
0,0.900040238820386,1
0,0.0016658802900989236,0
0,0.955105728066482,1
0,0.008704029924821147,0
1,0.9683202977769898,1
0,0.3802781547954161,0
0,5.791021080678099e-06,0
0,0.8259741990385977,1
0,0.3308520256826199,0
1,0.9633575584538899,1
1,0.8815884695121062,1
0,3.1934833805573754e-07,0
0,0.43358017966499957,0
0,0.0012491204715032692,0
0,2.443205445655696e-06,0
0,0.0015548356651940674,0
1,0.9411083656327844,1
0,0.03332702751503267,0
0,0.0532055766362508,0
1,0.9748846990362621,1
0,0.006604042657771432,0
0,0.0034881174422236724,0
0,0.0019820476031244586,0
1,0.9931681910090526,1
1,0.9403466309708794,1
0,0.6102746960587722,1
0,0.044328201234214416,0
0,0.4468334901217435,0
0,0.01240972920803185,0
1,0.6116814582932608,1
0,0.02480471492504448,0
0,0.002415778329851579,0
0,0.5374837843927794,1
1,0.7671313930802238,1
0,0.006113914477508008,0
0,0.01446530439929658,0
0,0.007973901204528755,0
0,0.019816008759754426,0
0,0.7392390866145838,1
1,0.817620780819522,1
0,0.04164057684391933,0
0,0.0316509692747941,0
0,0.014576210777967509,0
1,0.8362225847179385,1
0,0.24954503411581208,0
0,0.3878708078418834,0
0,0.8540668686229166,1
0,0.7238971282920008,1
1,0.9940477006503697,1
0,0.02237956977408143,0
1,0.4713908886194487,0
1,0.9169237884013288,1
0,0.8869244830451731,1
0,0.0008331347144554997,0
1,0.18062559084501634,0
0,0.7851870241823782,1
0,0.5413253453748946,1
0,0.0006081347082944237,0
0,0.06383549049996233,0
0,0.04211248432689962,0
1,0.787505415763746,1
0,7.201150849054012e-05,0
0,0.26274988687610623,0
1,0.6300646392741768,1
1,0.9758065644243525,1
0,0.01036095308382074,0
0,0.014156538209195739,0
0,7.5677867945889555e-06,0
0,0.019880071807082032,0
0,0.5779673258479582,1
1,0.9530664785705024,1
1,0.8065696639234572,1
1,0.8258356966247357,1
0,3.627536371056877e-05,0
0,0.0047254330161014815,0
0,9.188759047225345e-05,0
0,0.05067897386528546,0
0,0.0020741708386859737,0
0,0.048856466942858404,0
1,0.8810877356145722,1
0,0.026842586242075066,0
0,0.0025546989998728267,0
0,0.0001427679118770785,0
0,0.0050563528000552495,0
1,0.7978152690505987,1
1,0.988077251323796,1
0,0.14568783349904132,0
0,0.3229167730510348,0
1,0.9485708973151102,1
0,0.04989861459723902,0
0,8.381652329229852e-06,0
1,0.7451104380904786,1
0,0.28671308519834343,0
1,0.988925092188796,1
0,0.042462875502760955,0
1,0.6423002552216871,1
0,0.006675198556215661,0
0,0.00011252521948661912,0
0,3.3962798266046897e-05,0
0,0.05784193755870168,0
0,0.0109360773763967,0
1,0.9074687432013211,1
1,0.39762299772140425,0
0,0.0019639197994147394,0
0,0.0009572251111814699,0
0,0.028832868547936454,0
0,8.489463711414296e-07,0
0,0.157317278726796,0
0,0.0004162245705805249,0
0,7.778446533391498e-06,0
1,0.8915111501469932,1
0,0.0015860975839647074,0
1,0.8357021393137237,1
0,0.17893810917279385,0
0,0.01880712104281068,0
0,0.008559852484021127,0
0,0.05613218722062729,0
0,0.47308870404432424,0
1,0.8707647754886414,1
0,0.0005619748494645664,0
0,0.4049715803978518,0
0,0.40903999363357185,0
0,0.00016740710603458325,0
0,0.13422281575860937,0
0,0.05083384986423498,0
1,0.764162286655197,1
1,0.8300810785277902,1
0,0.10007428468836246,0
0,0.008858762714793102,0
0,0.014274870964593817,0
0,0.0008359037813074416,0
0,2.407084113220975e-07,0
0,0.38709502408304675,0
0,0.0014139895703991303,0
0,0.7911419215124192,1
0,6.178022772313573e-05,0
0,0.0012352186298358304,0
0,0.014314316146604928,0
0,0.0008734405207830999,0
0,0.0427300292444068,0
0,0.8611862130607432,1
0,0.00031688726956958455,0
0,0.5635497662291804,1
0,1.567597260472001e-05,0
0,0.022396260602644918,0
0,0.13049446274699353,0
0,0.4602628646788705,0
0,0.0010274765903026167,0
0,0.1701509990832261,0
0,2.945893721216724e-05,0
0,0.04122655342629347,0
0,0.03408989284593697,0
1,0.9961827090227976,1
0,0.0037237181189327313,0
0,0.005048271283676344,0
0,0.20778427461553772,0
1,0.9332711352708166,1
0,0.0021218496008357543,0
0,0.008450683277022326,0
1,0.932945895897548,1
1,0.8150386030228198,1
0,0.0005357249523018366,0
0,0.0016112593340305527,0
1,0.9603715557524616,1
0,0.14326509811752147,0
0,0.00019321677649205166,0
0,0.5318177227235752,1
0,0.6468239496239996,1
0,7.113872038446327e-05,0
0,0.2652355542008465,0
0,0.6725018307138352,1
0,0.9634983887559658,1
0,0.0016217258796270546,0
0,0.0014601749646805024,0
1,0.38391289603103346,0
0,0.1091188626805991,0
0,0.41456286114335705,0
0,0.005406157934366671,0
0,0.21273068436811565,0
1,0.9157602352401581,1
0,0.008026173558551624,0
0,0.0039303069607879715,0
0,0.0005536506719334397,0
0,0.08693164782955617,0
0,0.591574444348968,1
0,0.5722907190920343,1
0,0.011821015964599816,0
0,0.020634991680493,0
0,0.0014077893023907737,0
0,0.1261396430489771,0
1,0.9377409676581094,1
0,0.01098943023367827,0
0,0.1395648011099284,0
0,0.0009550744072307636,0
0,8.189371431674212e-07,0
0,0.9042317935814296,1
1,0.5604914080382373,1
0,1.2690954704053986e-05,0
0,0.41149430281101756,0
0,0.08268343916225564,0
0,0.12925334718585937,0
0,0.0003247953511639837,0
0,0.003715737353556798,0
1,0.8957589180826337,1
0,0.173531121564034,0
1,0.9532873108146183,1
0,0.004183377460336835,0
0,0.9427663870186098,1
0,0.06840128899794358,0
0,0.13964996794190362,0
1,0.957583723253277,1
0,0.423258136280638,0
0,0.0001134083793272526,0
0,0.07260702459880103,0
0,0.003786012714208644,0
0,0.26578850715700536,0
1,0.6402672663360203,1
0,0.0005714394267511416,0
1,0.8441871359640146,1
0,0.6996010433897719,1
1,0.8266131208832546,1
0,9.062492079173105e-05,0
1,0.4275204088541945,0
1,0.8290222685452644,1
0,0.0013871066100292126,0
0,0.5351966494002524,1
0,0.00012456567222634085,0
0,1.1561661856330264e-06,0
0,0.057308451696370485,0
0,0.1583186484529738,0
1,0.7897102100686971,1
0,0.012099951969440234,0
1,0.6402413807194407,1
1,0.95257023226448,1
0,0.0001245951785291957,0
0,0.00023386198752998547,0
1,0.994199853286514,1
0,0.46367175167320684,0
0,2.6665571961558878e-05,0
1,0.9579306359466392,1
0,0.01230791704562685,0
1,0.8877038459902538,1
0,0.14222010311922326,0
0,0.14736261349742227,0
0,0.0036980738924045423,0
0,0.927099314808567,1
0,0.02212102766576609,0
0,0.008132982680076834,0
0,0.02565563587833779,0
0,0.11940683014654731,0
1,0.9617128686333531,1
0,0.00020296828240399484,0
0,0.05257916146295626,0
0,0.46663773200965436,0
0,0.8797367656559739,1
1,0.8522567909761125,1
1,0.8984776198010043,1
1,0.9245946024211124,1
0,0.9775951386128124,1
0,0.004050833717344169,0
0,1.4889825620605259e-07,0
0,0.008105573505435856,0
0,0.0046055572689600805,0
0,4.330604699171844e-05,0
0,6.054260482350798e-07,0
1,0.5029319164516385,1
0,0.017462350704886238,0
0,0.00010377966235972715,0
1,0.9881462949415705,1
0,0.23855051541173136,0
0,0.5549110796644902,1
0,0.08678558789311315,0
0,0.7639570089752235,1
1,0.932764413016584,1
0,5.418805692425185e-05,0
0,0.4601072283978477,0
0,0.08363809467864139,0
0,0.0011263338298292988,0
1,0.9675729679509725,1
0,9.121518676078065e-07,0
0,0.00029994719831237705,0
1,0.8140904312294902,1
1,0.31818579187155255,0
0,0.5413297665036952,1
0,0.007032790773866881,0
0,0.8994164451862988,1
0,0.7700269987893239,1
0,0.004045827611343562,0
0,0.0063216027215392216,0
1,0.9825792551423305,1
1,0.5187848865127064,1
0,0.23668075423515028,0
0,0.3168453194349599,0
0,0.0003273263343917431,0
0,0.8881599836972267,1
0,0.23535403040977856,0
1,0.607595833646906,1
1,0.9984220800486091,1
0,0.00013607462871624584,0
1,0.18054867542276792,0
1,0.8959559158109955,1
0,0.00707169347046875,0
0,0.013210158146151287,0
0,0.6198873876960438,1
0,0.00033145618670126495,0
0,0.0050759421410001716,0
0,0.08653232097510793,0
0,0.6864389903982938,1
0,0.23851492634392302,0
1,0.7087002639335035,1
0,0.09190110315985482,0
0,0.4745877016552793,0
0,0.008654870930947675,0
0,0.037513213655462084,0
0,0.0001454891960798222,0
1,0.987561556687412,1
0,0.0317572368422061,0
0,0.021836138711390722,0
0,0.983878898859607,1
1,0.33130995166311306,0
0,0.05120526112692295,0
0,0.8425775553604736,1
0,0.25258618288399726,0
0,0.022606761915813022,0
0,0.008415621047962554,0
1,0.9938233812841498,1
0,0.027581473985673798,0
1,0.9884046184387354,1
0,0.06669044411460023,0
1,0.0923818601251445,0
1,0.9440302402140461,1
0,0.3539398559892196,0
0,7.760642146637534e-09,0
0,0.0012336417243120497,0
0,0.4797261679078625,0
0,0.4806712873567063,0
0,0.014908430723185527,0
0,0.0007809185924271932,0
1,0.7887143650127667,1
0,0.3805746610834095,0
0,0.0002988024104819281,0
0,0.7102641616147788,1
0,0.012879430014947265,0
0,0.000439665510809654,0
0,0.9739856335461504,1
0,0.7268171513047931,1
0,0.8981311974820975,1
1,0.12037525216475126,0
0,0.09980927827574695,0
1,0.8558611321850438,1
0,0.16182180435036486,0
0,0.09528715141402479,0
0,0.043629755349454076,0
0,0.004792507697303175,0
1,0.21369125451308238,0
0,6.019381739226312e-05,0
0,0.001552398253333418,0
0,0.32886258038575145,0
0,0.3560415202467451,0
0,0.019228915943819383,0
0,0.02761577160744728,0
0,0.02975547840591447,0
0,0.06676863286295946,0
0,0.0017225208693002984,0
0,0.000880272715574375,0
0,0.041047465760495505,0
0,0.07205323814168192,0
0,0.26003880329882106,0
1,0.8396104263272848,1
0,0.44320711931362267,0
0,0.02633540857994955,0
0,0.0005343400828936427,0
0,0.13232806711035652,0
0,0.009364850618084284,0
1,0.9901034910378979,1
0,0.40207882926635263,0
0,0.02552536341745103,0
0,0.0019160546758369018,0
0,0.022922999832624486,0
1,0.9771335413235026,1
0,0.17119942466630705,0
0,0.053650536375638457,0
1,0.8697525507658553,1
0,0.11033451234580231,0
0,0.016415334671445563,0
0,0.013202304580027423,0
1,0.92282146616839,1
1,0.9764098449299189,1
0,0.16078250303056615,0
0,1.7487658489442634e-05,0
1,0.6865713610957987,1
0,0.2957756084564431,0
0,0.33062367177550217,0
1,0.5782504612033444,1
0,3.723264638148321e-05,0
1,0.3720001296679317,0
1,0.9704153226385454,1
0,8.119468317909361e-05,0
0,0.004143762513697624,0
1,0.9852055471162996,1
1,0.9770103935110447,1
0,0.0013539317721088914,0
0,0.5539166121335031,1
0,0.20371973350169711,0
0,0.002125699094083426,0
1,0.9887728427068242,1
0,0.12587040073606806,0
1,0.08019452929748333,0
0,0.3774681227041144,0
0,0.3174724774270945,0
0,5.904851663342344e-05,0
0,0.9403974479267907,1
1,0.8564769648466817,1
1,0.903857314897795,1
0,0.038508664242481824,0
0,0.01855840472137971,0
1,0.7261673790335155,1
0,0.019588831399148496,0
0,0.08637898622612704,0
0,0.014611567087972338,0
0,2.339864323651771e-06,0
1,0.4668483629079356,0
0,0.011349833842978652,0
1,0.485012027236626,0
1,0.9761814717770715,1
0,0.4347481408347554,0
0,0.16462647200166466,0
0,0.8816470268724256,1
0,0.7221348082313568,1
0,0.01264150482400974,0
0,0.07417436603542131,0
0,0.010335753524468758,0
0,0.046203564010882,0
1,0.31934993787815824,0
0,0.5763250767500627,1
0,3.633059176608773e-06,0
1,0.9620526251906316,1
0,0.010211313545867623,0
1,0.4818126380566975,0
0,6.991516560977366e-09,0
0,0.1169524394677502,0
1,0.948514909816445,1
0,0.8868378898950293,1
0,0.00365805644801121,0
0,0.2633839499585933,0
1,0.47552450582883227,0
0,0.016615450638672778,0
1,0.9424313090320854,1
0,0.43947817072273676,0
0,0.00011245177038217193,0
0,0.01669407756872379,0
1,0.9885255770323952,1
0,0.0016059650285642623,0
0,0.00011571941799328844,0
0,0.04576745037291056,0
1,0.8080529644216047,1
1,0.8358274185099177,1
0,0.002915786250456076,0
0,0.13859468171361686,0
0,0.07691923888924765,0
0,0.18379618308118423,0
0,0.03976764323160688,0
1,0.9336527737083989,1
1,0.9380007895402716,1
0,0.008751783982957964,0
0,1.623633457482515e-05,0
0,0.0005727878371096059,0
0,0.30615879002930974,0
1,0.9817076823903003,1
0,0.7526233456405095,1
1,0.6528578913871946,1
1,0.9829448315205541,1
1,0.9138265735174909,1
0,0.01538724756825429,0
0,0.000838624856518587,0
0,0.007888748959155582,0
0,3.0321659720577653e-05,0
0,0.7828165428157962,1
0,0.032914433291252515,0
0,0.15034530955976816,0
1,0.4350930523850711,0
0,0.03789287957076708,0
0,0.145374571039077,0
1,0.9415375907724387,1
1,0.9351427166668671,1
0,0.826872164089772,1
0,1.8658205290212272e-05,0
0,0.4359957797980376,0
0,0.02035168628125639,0
1,0.9807636895892201,1
0,2.92158550160843e-05,0
0,0.9048560014465913,1
0,0.2357840220509999,0
1,0.965398298357635,1
1,0.16594383896900505,0
0,0.8612529724486622,1
0,0.9781739626268572,1
0,0.37347577505189905,0
0,0.0016217506359998486,0
0,0.0018717236819899338,0
0,0.004136294993630882,0
1,0.8648539495620081,1
0,0.0035163850386425023,0
1,0.9739230015025611,1
0,0.19550693266042293,0
0,0.016690741730623057,0
1,0.8175631118147358,1
0,0.012060334908527929,0
0,0.01396659304413408,0
0,0.04885434304263277,0
0,0.0028986355968881514,0
0,0.20930215692704784,0
0,0.00046438735326362785,0
0,0.005074221121905357,0
0,0.0001260378328086425,0
1,0.09559368549992743,0
1,0.8927815008217551,1
1,0.7714630871455757,1
0,0.002324311228624293,0
0,0.00025061374494953046,0
0,0.03079426757645314,0
0,0.002583886312897751,0
1,0.8586717102841289,1
0,0.003278744796830647,0
0,0.003529380295460461,0
0,0.0064746993869929026,0
0,0.9762491006904148,1
0,0.35168522982864986,0
0,0.046552644199899726,0
0,3.5851112777963e-06,0
1,0.1896007647437376,0
0,0.0027860205252453973,0
0,0.004986375162919313,0
0,3.360088810220014e-07,0
1,0.7751216235311825,1
0,0.4482908292207058,0
0,3.1051383975020385e-06,0
1,0.17154223763957394,0
0,0.04397531538456353,0
0,1.292728765736002e-07,0
1,0.8621614005159057,1
1,0.7023787903128879,1
1,0.7412703835785547,1
0,0.3098124655597931,0
0,0.02975782574777159,0
0,4.7533398811539286e-07,0
1,0.8883431775117693,1
0,2.8555410448257315e-05,0
0,0.007169440663652162,0
0,0.019191801441839414,0
0,0.0033288069128726994,0
0,0.030691847730478342,0
1,0.9928883903787209,1
0,0.3023990068635575,0
1,0.9878533612360675,1
0,0.6018459554884386,1
1,0.7545772079183982,1
1,0.9211416684976297,1
1,0.8777626042796578,1
0,0.0008826412122082222,0
1,0.9801108471125488,1
0,7.54282059709716e-05,0
1,0.9794923145841092,1
1,0.9221838713724152,1
0,0.00017798178362348792,0
0,0.005426851277894923,0
0,5.400366043146381e-09,0
1,0.998357188740828,1
0,0.2478468245126186,0
1,0.9859714515888433,1
0,6.218778051441894e-06,0
0,0.7150819119285211,1
0,2.4671382149006743e-05,0
0,0.7675700796442053,1
0,0.12299176824228365,0
0,0.2829595789381349,0
1,0.8229356891450654,1
0,0.09336846253088502,0
1,0.7897566862450064,1
1,0.9355588461461641,1
0,0.00017874570781953314,0
1,0.8899251025033721,1
0,0.647441304469664,1
0,0.010242165429136443,0
0,0.0015308971921569675,0
0,0.00099345837979216,0
0,0.15275090501280944,0
0,0.0007604283061168625,0
0,0.005195905569542192,0
0,0.0008035863611759726,0
0,0.0018500827928752336,0
0,0.00148977541114878,0
0,0.09120736980402754,0
0,0.3337855645667806,0
0,0.0035070106266291267,0
0,0.6341921555825046,1
0,0.19150080668901057,0
0,0.4405428564115735,0
0,0.5372035314701941,1
0,0.451652060678042,0
1,0.9001537988417476,1
0,0.23102564453368873,0
0,0.23404894440313176,0
0,0.026410427569393706,0
0,0.000489710515663294,0
0,0.7179822005360957,1
0,0.15464010196799613,0
0,0.0018289883232835897,0
1,0.9151161607465899,1
0,0.0020950153242875534,0
0,0.0001796726992836505,0
0,0.036217446522292106,0
1,0.9315682338253651,1
0,0.007545548901641303,0
1,0.8669139779649109,1
1,0.7586756474429137,1
1,0.7255330149866301,1
0,0.4097708859946673,0
0,0.09971660586010796,0
1,0.9884325908997905,1
0,0.05417503614003315,0
1,0.6830356936775805,1
1,0.9750815025463837,1
0,0.004078860689709416,0
0,0.21381141201805656,0
1,0.00237620528652132,0
0,0.07404326950326191,0
0,0.0034277749816845823,0
1,0.5047921429737143,1
